"","workerid","proliferate.condition","agent","followup_fails","item_name","item_presentation_condition","n_examples","object","speaker","predicted_probability_correct_answer","predicted_probability_duration","predicted_probability_is_correct","predicted_probability_response","character_arrival_correct_answer","character_arrival_duration","character_arrival_is_correct","character_arrival_response","freeform_followup_correct_answer","freeform_followup_duration","freeform_followup_is_correct","freeform_followup_response","name_identification_correct_answer","name_identification_duration","name_identification_is_correct","name_identification_response","generic_endorsement_correct_answer","generic_endorsement_duration","generic_endorsement_is_correct","generic_endorsement_response","botcaptcha_correct_answer","botcaptcha_duration","botcaptcha_response","botcaptcha_n_fails","sound_check_correct_answer","sound_check_duration","sound_check_response","num_fails","property","sound_check_is_correct","total_time_taken","error","perceived_character_knowledge_correct_answer","perceived_character_knowledge_duration","perceived_character_knowledge_is_correct","perceived_character_knowledge_response","object_images","exp_cond"
"352",523,"pedagogical-4","Monkey",0,"fep","pedagogical",4,"artifact","tg",NA,8.589,"True",0.71,"been_while",5.227,TRUE,"been_while",NA,25.325,"True","The researcher who had been on the planet for awhile pointed out the ""feps"" to me and then showed me how they squeaked.","fep",3.944,TRUE,"fep",NA,3.424,"True","yes","Susan",4.529,"['Susan']",0,"shadow",6.835,"Shadow",NA,"squeaking","True",123.347,NA,NA,4.545,"True","yes",NA,"pedagogical_4"
"353",513,"pedagogical-4","Bear",0,"fep","pedagogical",4,"flower","mh",NA,12.057,"True",0.62,"been_while",7.603,TRUE,"been_while",NA,19.913,"True","The teddy bear wanted to show me that feps have purple petals","fep",3.771,TRUE,"fep",NA,4.404,"True","yes","Mary",5.57,"['Mary']",0,"shadow",26.265,"Shadow",NA,"purple petals","True",183.347,NA,NA,7.909,"True","yes",NA,"pedagogical_4"
"354",539,"pedagogical-4","Tiger",1,"fep","pedagogical",4,"artifact","mh",NA,3.745,"True",1,"been_while",5.16,FALSE,"just_arrived",NA,24.657,"True","language learning","fep",8.2,TRUE,"fep",NA,3.239,"True","yes","Linda",10.459,"['Linda']",0,"tiger",25.031,"tiger",NA,"squeaking","True",348.213,NA,NA,2.872,"True","yes",NA,"pedagogical_4"
"355",629,"pedagogical-4","Tiger",0,"dax","pedagogical",4,"bird","tg",NA,4.095,"True",0.8,"been_while",5.699,TRUE,"been_while",NA,14.971,"True","a experienced scientist showed me something new","dax",2.402,TRUE,"dax",NA,1.989,"True","yes","Linda",5.039,"['Linda']",0,"shadow",31.875,"shadow",NA,"green feathers","True",142.19,NA,NA,9.446,"True","yes",NA,"pedagogical_4"
"356",566,"pedagogical-4","Bear",0,"wug","pedagogical",4,"bird","mh",NA,11.509,"True",0.92,"been_while",6.811,TRUE,"been_while",NA,13.435,"True","I was shown that wugs have green feathers ","wug",3.939,TRUE,"wug",NA,3.371,"True","yes","Jennifer",7.323,"['jennifer']",0,"tiger",10.074,"tiger",NA,"green feathers","True",146.668,NA,NA,12.369,"True","yes",NA,"pedagogical_4"
"357",589,"pedagogical-4","Dog",0,"dax","pedagogical",4,"artifact","mh",NA,5.086,"True",0.95,"been_while",4.814,TRUE,"been_while",NA,508.796,"True","Asked to evaluate if a certain foreign object made a sound based on demonstrations","dax",3.565,TRUE,"dax",NA,87.555,"True","yes","Elizabeth",355.456,"['Elizabeth']",0,"shadow",444.264,"shadow",NA,"squeaking","True",1487.413,NA,NA,5.304,"True","yes",NA,"pedagogical_4"
"358",519,"pedagogical-4","Bear",0,"dax","pedagogical",4,"flower","mh",NA,5.439,"True",0.67,"been_while",8.707,TRUE,"been_while",NA,27.13,"True","I met a bear researcher on a planet who had been studying there for a while, and he showed me a new kind of plant called daxes that had purple petals.","dax",3.707,TRUE,"dax",NA,3.219,"True","yes","Linda",5.988,"['Linda']",0,"shadow",17.188,"shadow",NA,"purple petals","True",140.102,NA,NA,10.503,"True","yes",NA,"pedagogical_4"
"359",515,"pedagogical-4","Bear",0,"wug","pedagogical",4,"bird","sb",NA,8.652,"True",0.73,"been_while",7.929,TRUE,"been_while",NA,71.485,"True","We met a scientist on an alien planet who had been doing research for awhile, and introduced us to Wugs (bird-like creatures) that appeared to have red feathers, but revealed green feathers beneath. I was asked general-purpose questions pertaining to the scientist's experiences and the chances of Wugs having green feathers. ","wug",4.722,TRUE,"wug",NA,2.968,"True","yes","Margaret",13.736,"['Margaret']",0,"tiger",17.955,"Tiger",NA,"green feathers","True",225.182,NA,NA,10.176,"True","yes",NA,"pedagogical_4"
"360",545,"pedagogical-4","Sheep",0,"wug","pedagogical",4,"flower","sb",NA,4.852,"True",1,"been_while",6.9,TRUE,"been_while",NA,18.997,"True","A researcher showed me four plants called wugs and they all bloomed purple flowers","wug",5.116,TRUE,"wug",NA,2.57,"True","yes","Sarah",5.318,"['Sarah']",0,"shadow",24.619,"shadow",NA,"purple petals","True",302.664,NA,NA,6.272,"True","no",NA,"pedagogical_4"
"361",649,"pedagogical-4","Tiger",0,"fep","pedagogical",4,"bird","mh",NA,13.6,"True",0.66,"been_while",7.6,TRUE,"been_while",NA,143.6,"True","A Squanchy-looking researcher greeted me and told me that he knew all about the alien planet. He then took me to see some bird-like creatures called feps. They had green feathers.","fep",3.4,TRUE,"fep",NA,2.9,"True","yes","Barbara",9.2,"['Barbara']",0,"shadow",27.1,"shadow",NA,"green feathers","True",382.4,NA,NA,11.6,"True","yes",NA,"pedagogical_4"
"362",557,"pedagogical-4","Elephant",0,"wug","pedagogical",4,"bird","mh",NA,10.841,"True",1,"been_while",10.461,TRUE,"been_while",NA,53.243,"True","I am a scientist landing on a new place to learn more about the animals and other things living there. I come across another scientist which is an elephant, and he tells me he knows everything about the animals living there. he shows me wugs, and shows me they have green feathers","wug",5.434,TRUE,"wug",NA,3.726,"True","yes","Sarah",7.27,"['Sarah']",0,"tiger",21.46,"Tiger",NA,"green feathers","True",194.456,NA,NA,13.638,"True","yes",NA,"pedagogical_4"
"363",637,"pedagogical-4","Monkey",0,"fep","pedagogical",4,"bird","mh",NA,7.249,"True",0.95,"been_while",9.017,TRUE,"been_while",NA,29.631,"True","A monkey researcher was showing me things around the planet. One thing they showed me was feps","fep",6.06,TRUE,"fep",NA,5.686,"True","yes","Susan",12.107,"['Susan']",0,"tiger",13.631,"Tiger",NA,"green feathers","True",163.598,NA,NA,9.576,"True","yes",NA,"pedagogical_4"
"364",551,"pedagogical-4","Monkey",0,"dax","pedagogical",4,"artifact","tg",NA,12.879,"True",0.89,"been_while",14.355,TRUE,"been_while",NA,35.235,"True","The researcher showed me what project he has been working on. ","dax",6.506,TRUE,"dax",NA,7.117,"True","yes","Margaret",17.407,"['Margaret']",0,"tiger",16.507,"tiger",NA,"squeaking","True",212.117,NA,NA,11.789,"True","yes",NA,"pedagogical_4"
"365",541,"pedagogical-4","Bear",0,"fep","pedagogical",4,"flower","sb",NA,7.516,"True",0.47,"been_while",7.112,TRUE,"been_while",NA,33.667,"True","There was a bear who had something to show me. So I followed him and he introduced me to feps. He told me to watch and he walked over the feps and the feps grew and had yellow petals. ","fep",4.679,TRUE,"fep",NA,2.624,"True","yes","Sarah",11.959,"['Sarah']",0,"tiger",23.175,"Tiger",NA,"purple petals","True",214.178,NA,NA,20.934,"True","yes",NA,"pedagogical_4"
"366",593,"pedagogical-4","Bear",0,"dax","pedagogical",4,"bird","tg",NA,4.813,"True",0.93,"been_while",5.452,TRUE,"been_while",NA,36.772,"True","A researcher on an alien planet wanted to show what they discovered. They discovered a red bird, that has green feathers on the underwing.","dax",4.032,TRUE,"dax",NA,2.804,"True","yes","Jennifer",8.416,"['Jennifer']",0,"shadow",18.18,"shadow",NA,"green feathers","True",148.111,NA,NA,6.12,"True","yes",NA,"pedagogical_4"
"367",584,"pedagogical-4","Tiger",0,"dax","pedagogical",4,"artifact","mh",NA,5.183,"True",1,"been_while",8.512,TRUE,"been_while",NA,41.166,"True","The character showed me the Daxes and squeezed each one making them squeak.","dax",5.396,TRUE,"dax",NA,5.23,"True","yes","Sarah",10.093,"['Sarah']",0,"tiger",12.926,"tiger",NA,"squeaking","True",176.952,NA,NA,7.632,"True","yes",NA,"pedagogical_4"
"368",578,"pedagogical-4","Tiger",0,"wug","pedagogical",4,"flower","tg",NA,4.304,"True",0.9,"been_while",4.414,TRUE,"been_while",NA,53.421,"True","A tiger showed us things called wugs.  They were actually flowers and they had purple petals.","wug",4.379,TRUE,"wug",NA,3.502,"True","yes","Jessica",8.415,"['jessica']",0,"tiger",25.975,"tiger",NA,"purple petals","True",201.292,NA,NA,7.515,"True","yes",NA,"pedagogical_4"
"369",574,"pedagogical-4","Elephant",0,"wug","pedagogical",4,"artifact","tg",NA,9.647,"True",0.87,"been_while",6.952,TRUE,"been_while",NA,71.623,"True","I met a researcher that has been studying on this planet for a while and knows all about the different species living here. They showed me some species named wug that squeaks when compressed.","wug",5.115,TRUE,"wug",NA,3.087,"True","yes","Jennifer",7.516,"['Jennifer']",0,"tiger",17.243,"tiger",NA,"squeaking","True",201.509,NA,NA,7.408,"True","yes",NA,"pedagogical_4"
"370",576,"pedagogical-4","Bear",0,"dax","pedagogical",4,"bird","tg",NA,4.098,"True",0.9,"been_while",5.097,TRUE,"been_while",NA,24.935,"True","A researcher was talking about beings on this planet, which happened to be daxes (birds) with green feathers","dax",3.099,TRUE,"dax",NA,2.254,"True","yes","Jennifer",5.614,"['Jennifer']",0,"shadow",6.527,"shadow",NA,"green feathers","True",194.811,NA,NA,6.636,"True","yes",NA,"pedagogical_4"
"371",543,"pedagogical-4","Tiger",0,"wug","pedagogical",4,"artifact","mh",NA,4.525,"True",0.96,"been_while",5.695,TRUE,"been_while",NA,11.148,"True","A researcher showed me a wug and that it squeaked.","wug",3.635,TRUE,"wug",NA,2.432,"True","yes","Jennifer",4.8,"['Jennifer']",0,"shadow",8.018,"Shadow",NA,"squeaking","True",101.788,NA,NA,4.29,"True","yes",NA,"pedagogical_4"
"372",531,"pedagogical-4","Elephant",0,"dax","pedagogical",4,"flower","sb",NA,9.355,"True",0.81,"been_while",10.516,TRUE,"been_while",NA,58.467,"True","I recently arrived on a faraway planet, and I meet a researcher on that planet who has been there awhile, and shows me daxes, which is a plant with purple flowers that they have previously discovered.","dax",5.042,TRUE,"dax",NA,5.605,"True","yes","Jennifer",13.008,"['Jennifer']",0,"tiger",19.946,"tiger",NA,"purple petals","True",218.135,NA,NA,10.692,"True","yes",NA,"pedagogical_4"
"373",613,"pedagogical-4","Bear",1,"wug","pedagogical",4,"artifact","tg",NA,4.415,"True",0.72,"been_while",6.797,FALSE,"just_arrived",NA,32.866,"True","language study","wug",10.691,TRUE,"wug",NA,3.748,"True","yes","Patricia",26.323,"['Patricia']",0,"tiger",103.101,"skyscraper",NA,"squeaking","False",299.442,NA,NA,14.646,"True","yes",NA,"pedagogical_4"
"374",617,"pedagogical-4","Bear",0,"fep","pedagogical",4,"artifact","mh",NA,9.636,"True",0.92,"been_while",10.845,TRUE,"been_while",NA,107.088,"True","I arrived on a new planet to do research and another scientist that had already been there for awhile showed me feps ","fep",8.141,TRUE,"fep",NA,7.3,"True","yes","Jennifer",12.402,"['Jennifer']",0,"shadow",26.838,"shadow",NA,"squeaking","True",293.333,NA,NA,13.507,"True","yes",NA,"pedagogical_4"
"375",535,"pedagogical-4","Elephant",0,"wug","pedagogical",4,"bird","sb",NA,3.952,"True",1,"been_while",4.84,TRUE,"been_while",NA,26.292,"True","An elephant told me she wanted to show me something. She showed me red birds with green feathers","wug",3.497,TRUE,"wug",NA,2.047,"True","yes","Susan",7.048,"['Susan']",0,"shadow",12.711,"Shadow",NA,"green feathers","True",141.342,NA,NA,8.544,"True","yes",NA,"pedagogical_4"
"376",608,"gen+ped","Dog",2,"fep","gen+ped",1,"bird","mh",NA,10.392,"True",0.79,"been_while",5.276,FALSE,"just_arrived",NA,49.858,"True","I have a good experience in this study","fep",87.775,FALSE,"vicket",NA,4.552,"True","yes","Susan",16.238,"['Susan']",0,"tiger",17.976,"skyscraper",NA,"green feathers","False",340.127,NA,NA,6.015,"True","yes",NA,"gen+ped_1"
"377",600,"gen+ped","Sheep",0,"wug","gen+ped",1,"flower","tg",NA,8.297,"True",0.92,"been_while",5.858,TRUE,"been_while",NA,87.808,"True","I've been sent to research on a faraway planet, I met with a researcher who has been studying there for awhile, and knows all about plants, animals, and creatures there. 

They showed me a small plant called a 'Wug"" and mentioned that it has purple petals, and when they approached it, it bloomed with dark purple petals.

The study then asked me to clarify things that happened, and whether or not I thought any given wug had purple petals.","wug",2.624,TRUE,"wug",NA,2.878,"True","yes","Mary",4.368,"['Mary']",0,"tiger",6.491,"tiger",NA,"purple petals","True",201.692,NA,NA,8.431,"True","yes",NA,"gen+ped_1"
"378",624,"gen+ped","Sheep",0,"wug","gen+ped",1,"bird","mh",NA,10.96,"True",0.88,"been_while",11.225,TRUE,"been_while",NA,31.619,"True","A researcher went to a faraway planet and discovered that those wug birds have green feathers.","wug",4.822,TRUE,"wug",NA,9.436,"True","yes","Mary",11.495,"['Mary']",0,"tiger",20.851,"tiger",NA,"green feathers","True",193.618,NA,NA,8.554,"True","yes",NA,"gen+ped_1"
"379",587,"gen+ped","Sheep",0,"wug","gen+ped",1,"artifact","mh",NA,6.411,"True",1,"been_while",7.316,TRUE,"been_while",NA,57.695,"True","A researcher introduced you to a new species on their planet - the Wug. Wugs are able to squeak by squeezing them. ","wug",6.467,TRUE,"wug",NA,3.727,"True","yes","Barbara",11.032,"['Barbara']",0,"tiger",12.951,"tiger",NA,"squeaking","True",232.917,NA,NA,8.212,"True","yes",NA,"gen+ped_1"
"380",644,"gen+ped","Sheep",0,"fep","gen+ped",1,"bird","tg",NA,9.428,"True",0.88,"been_while",7.402,TRUE,"been_while",NA,47.242,"True","I learned that feps have green feathers from a scientist that has been observing this planet for a while.","fep",5.401,TRUE,"fep",NA,3.99,"True","yes","Susan",7.567,"['Susan']",0,"shadow",13.552,"Shadow",NA,"green feathers","True",221.046,NA,NA,9.642,"True","no",NA,"gen+ped_1"
"381",596,"gen+ped","Tiger",0,"dax","gen+ped",1,"artifact","sb",NA,8.636,"True",0.48,"been_while",8.249,TRUE,"been_while",NA,31.241,"True","A scientist showed that they knew about the animals and plants on a new planet and what they could do.","dax",4.565,TRUE,"dax",NA,3.482,"True","yes","Sarah",9.483,"['Sarah']",0,"shadow",17.881,"shadow",NA,"squeaking","True",172.576,NA,NA,6.394,"True","yes",NA,"gen+ped_1"
"382",565,"gen+ped","Monkey",0,"fep","gen+ped",1,"flower","sb",NA,12.094,"True",0.85,"been_while",8.423,TRUE,"been_while",NA,84.155,"True","A monkey scientist introduced me to a new plant called a fep with purple petals. They had been studying on the planet for awhile.","fep",4.89,TRUE,"fep",NA,3.328,"True","yes","Mary",6.406,"['Mary']",0,"shadow",21.712,"shadow",NA,"purple petals","True",245.648,NA,NA,12.707,"True","yes",NA,"gen+ped_1"
"383",604,"gen+ped","Bear",0,"fep","gen+ped",1,"artifact","tg",NA,15.735,"True",0.48,"been_while",11.387,TRUE,"been_while",NA,11.069,"True","A fep squeaked ","fep",5.135,TRUE,"fep",NA,3.504,"True","yes","Jennifer",8.479,"['Jennifer']",0,"tiger",13.353,"tiger",NA,"squeaking","True",164.333,NA,NA,7.749,"True","yes",NA,"gen+ped_1"
"384",583,"gen+ped","Dog",0,"dax","gen+ped",1,"artifact","sb",NA,6.504,"True",0.81,"been_while",8.861,TRUE,"been_while",NA,30.356,"True","A researcher told me daxes squeks
","dax",6.741,TRUE,"dax",NA,3.135,"True","yes","Elizabeth",88.077,"['Elizabeth']",0,"tiger",5.246,"tiger",NA,"squeaking","True",252.076,NA,NA,14.261,"True","yes",NA,"gen+ped_1"
"385",636,"gen+ped","Bear",0,"wug","gen+ped",1,"flower","tg",NA,2.235,"True",0.68,"been_while",7.728,TRUE,"been_while",NA,18.417,"True","This character is about a bear who knows about the planet and comes across a wug that has purple petals.","wug",3.274,TRUE,"wug",NA,1.793,"True","yes","Sarah",13.937,"['Sarah']",0,"shadow",3.916,"shadow",NA,"purple petals","True",132.523,NA,NA,4.517,"True","yes",NA,"gen+ped_1"
"386",652,"gen+ped","Sheep",0,"dax","gen+ped",1,"flower","sb",NA,7.392,"True",0.68,"been_while",9.041,TRUE,"been_while",NA,49.277,"True","I am in a faraway planet looking to identify species that inhabit the planet. I am a scientist and meet another scientist that has some expertise. The other scientist says that daxes have purple petals. ","dax",4.874,TRUE,"dax",NA,5.943,"True","yes","Elizabeth",8.593,"['Elizabeth']",0,"tiger",10.73,"Tiger",NA,"purple petals","True",176.517,NA,NA,6.369,"True","yes",NA,"gen+ped_1"
"387",640,"gen+ped","Dog",0,"fep","gen+ped",1,"flower","mh",NA,6.913,"True",0.98,"been_while",6.904,TRUE,"been_while",NA,144.164,"True","I happened upon a researcher on a planet who had been working there for a while, he/she told me.  They shared about a object called a fep, which we would usually call a plant, and said that feps have purple petals.  We would call the petals flowers in bloom.  As part of the study, I was asked several questions about what I saw and learned from the dog looking researcher on the other planet.","fep",5.836,TRUE,"fep",NA,3.605,"True","yes","Linda",9.699,"['linda']",0,"shadow",16.68,"shadow",NA,"purple petals","True",289.093,NA,NA,13.804,"True","yes",NA,"gen+ped_1"
"388",661,"gen+ped","Monkey",0,"wug","gen+ped",1,"artifact","sb",NA,7.062,"True",0.96,"been_while",6.094,TRUE,"been_while",NA,29.105,"True","A monkey has show me a wug, and it squeaks. ","wug",3.369,TRUE,"wug",NA,1.857,"True","yes","Patricia",12.005,"['Patricia']",0,"tiger",16.63,"tiger",NA,"squeaking","True",143.374,NA,NA,5.473,"True","yes",NA,"gen+ped_1"
"389",657,"gen+ped","Dog",0,"dax","gen+ped",1,"artifact","sb",NA,5.896,"True",1,"been_while",8.058,TRUE,"been_while",NA,24.631,"True","I went to a planet for experiments and research and there was a dog there who already did studies. He showed me that some type of plant or animal squeaked.","dax",3.634,TRUE,"dax",NA,2.144,"True","yes","Barbara",6.754,"['Barbara']",0,"tiger",11.3,"tiger",NA,"squeaking","True",156.438,NA,NA,8.204,"True","yes",NA,"gen+ped_1"
"390",616,"gen+ped","Tiger",0,"fep","gen+ped",1,"bird","sb",NA,14.273,"True",1,"been_while",5.761,TRUE,"been_while",NA,84.929,"True","I met a research (tiger) who's been on this other planet for a while. She showed me a fep (bird) and told me it has green feathers. The fep appeared to be red until it spread its wings - revealing green underfeathers. I was then asked a few questions regarding - essentially - how much I trusted the researcher's knowledge about feps.","fep",4.416,TRUE,"fep",NA,2.576,"True","yes","Linda",5.598,"['Linda']",0,"tiger",10.816,"tiger",NA,"green feathers","True",215.632,NA,NA,6.319,"True","yes",NA,"gen+ped_1"
"391",579,"gen+ped","Elephant",0,"fep","gen+ped",1,"flower","tg",NA,5.458,"True",1,"been_while",5.6,TRUE,"been_while",NA,13.286,"True","I met a new researcher and they showed me a fep.","fep",2.441,TRUE,"fep",NA,2.289,"True","yes","Patricia",5.85,"['Patricia']",0,"tiger",7.597,"tiger",NA,"purple petals","True",115.335,NA,NA,3.752,"True","no",NA,"gen+ped_1"
"392",620,"gen+ped","Bear",0,"fep","gen+ped",1,"flower","sb",NA,8.413,"True",0.81,"been_while",7.973,TRUE,"been_while",NA,73.118,"True","In this experiment, I met another scientist who has been studying the organisms on this planet for a while. Then they show me a plant with purple petals.","fep",3.927,TRUE,"fep",NA,3.153,"True","yes","Sarah",12.061,"['Sarah']",0,"tiger",30.224,"tiger",NA,"purple petals","True",235.748,NA,NA,10.994,"True","yes",NA,"gen+ped_1"
"393",592,"gen+ped","Bear",0,"wug","gen+ped",1,"artifact","sb",NA,8.876,"True",1,"been_while",8.03,TRUE,"been_while",NA,58.324,"True","I arrived on a new planet and met another researcher. They showed me a creature called a wug. They informed that wugs squeak and demonstrated it.","wug",5.488,TRUE,"wug",NA,4.004,"True","yes","Linda",8.262,"['Linda']",0,"tiger",60.297,"Tiger",NA,"squeaking","True",238.124,NA,NA,7.311,"True","yes",NA,"gen+ped_1"
"394",569,"gen+ped","Tiger",0,"dax","gen+ped",1,"artifact","tg",NA,6.374,"True",0.74,"been_while",8.31,TRUE,"been_while",NA,25.072,"True","A tiger did some research on that planet and found out that daxes squeak.","dax",22.485,TRUE,"dax",NA,4.19,"True","yes","Barbara",6.542,"['Barbara']",0,"tiger",13.131,"tiger",NA,"squeaking","True",167.645,NA,NA,5.488,"True","yes",NA,"gen+ped_1"
"395",612,"gen+ped","Monkey",0,"wug","gen+ped",1,"flower","tg",NA,5.862,"True",0.89,"been_while",6.381,TRUE,"been_while",NA,10.893,"True","the monkey showed be about wugs","wug",4.861,TRUE,"wug",NA,3.945,"True","yes","Elizabeth",9.401,"['elizabeth']",0,"tiger",12.99,"tiger",NA,"purple petals","True",133.95,NA,NA,9.236,"True","yes",NA,"gen+ped_1"
"396",628,"gen+ped","Sheep",0,"fep","gen+ped",1,"flower","sb",NA,4.602,"True",0.94,"been_while",5.815,TRUE,"been_while",NA,56.869,"True","I watched and listened to a graphic where a sheep who had been researching an alien planet for a while introduced me to something called a fep, which looks like a flower, and told and then showed me that feps have purple petals.","fep",2.859,TRUE,"fep",NA,2.734,"True","yes","Mary",6.335,"['Mary']",0,"shadow",17.72,"shadow",NA,"purple petals","True",169.767,NA,NA,6.244,"True","yes",NA,"gen+ped_1"
"397",648,"gen+ped","Bear",0,"fep","gen+ped",1,"artifact","sb",NA,6.268,"True",0.7,"been_while",9.514,TRUE,"been_while",NA,50.217,"True","A river on a planet to study the habitat and wildlife. Met a character who has been there a while that showed me a squeeking fep.","fep",4.131,TRUE,"fep",NA,3.907,"True","yes","Jessica",7.481,"['Jessica']",0,"shadow",11.592,"shadow",NA,"squeaking","True",182.066,NA,NA,8.286,"True","yes",NA,"gen+ped_1"
"398",573,"gen+ped","Sheep",0,"wug","gen+ped",1,"bird","sb",NA,8.369,"True",1,"been_while",3.383,TRUE,"been_while",NA,32.612,"True","A researcher has been on the planet for a while, told me this bird is a ""wug"" and that they have green feathers. Then showed me how it did indeed have green feathers. ","wug",3.161,TRUE,"wug",NA,1.646,"True","yes","Susan",6.75,"['Susan']",0,"shadow",12.455,"shadow",NA,"green feathers","True",157.598,NA,NA,6.904,"True","yes",NA,"gen+ped_1"
"399",561,"gen+ped","Elephant",0,"dax","gen+ped",1,"bird","sb",NA,8.172,"True",1,"been_while",11.133,TRUE,"been_while",NA,106.819,"True","The are new to a planet researching plants animals and objects, you encounter a senior researcher that has knowledge of the planets finds already. The other researcher teaches you about an animal called a dax that has green feathers","dax",7.175,TRUE,"dax",NA,4.87,"True","yes","Jessica",13.302,"['Jessica']",0,"tiger",19.269,"Tiger",NA,"green feathers","True",326.91,NA,NA,12.149,"True","yes",NA,"gen+ped_1"
"400",632,"gen+ped","Tiger",0,"wug","gen+ped",1,"flower","tg",NA,10.836,"True",0.54,"been_while",4.797,TRUE,"been_while",NA,14.454,"True","The scientist told me that wugs have purple pedals and showed me how one bloomed.","wug",4.59,TRUE,"wug",NA,5.032,"True","yes","Mary",6.032,"['Mary']",0,"shadow",6.043,"shadow",NA,"purple petals","True",129.191,NA,NA,6.356,"True","yes",NA,"gen+ped_1"
"401",698,"pedagogical-2","Bear",0,"wug","pedagogical-diverse",2,"artifact","mh",NA,12.163,"True",0.99,"been_while",17.034,TRUE,"been_while",NA,84.418,"True","In this experiment the subject was testing a product called ""Wug.""   When squeezing the Wugs they both made a squeaking sound.","wug",8.596,TRUE,"wug",NA,9.763,"True","yes","Barbara",25.044,"['Barbara']",0,"shadow",42.65,"shadow",NA,"squeaking","True",372.101,NA,NA,16.128,"True","yes","['artifact03', 'artifact04']","pedagogical-diverse_2"
"402",702,"pedagogical-2","Elephant",0,"wug","pedagogical-diverse",2,"artifact","tg",NA,4.196,"True",0.98,"been_while",5.048,TRUE,"been_while",NA,18.36,"True","A researcher who had been on the planet for a while introduced me to wugs and showed me that they squeak.","wug",2.821,TRUE,"wug",NA,2.072,"True","yes","Elizabeth",5.191,"['Elizabeth']",0,"shadow",7.271,"shadow",NA,"squeaking","True",107.63,NA,NA,3.854,"True","yes","['artifact01', 'artifact02']","pedagogical-diverse_2"
"403",711,"pedagogical-2","Bear",0,"wug","pedagogical-diverse",2,"flower","sb",NA,12.818,"True",0.84,"been_while",8.014,TRUE,"been_while",NA,54.788,"True","You go to a faraway planet to see what plants and animals are there. You meet another researcher and they tell you about wugs. ","wug",11.205,TRUE,"wug",NA,4.319,"True","yes","Jessica",12.536,"['Jessica ', 'Jessica']",1,"tiger",15.761,"Tiger",NA,"purple petals","True",208.788,NA,NA,7.294,"True","yes","['flower05', 'flower04']","pedagogical-diverse_2"
"404",691,"pedagogical-2","Elephant",0,"fep","pedagogical-diverse",2,"bird","tg",NA,5.12,"True",0.99,"been_while",4.344,TRUE,"been_while",NA,6.688,"True","showed g reen feathers on fep","fep",3.649,TRUE,"fep",NA,2.16,"True","yes","Elizabeth",5.407,"['Elizabeth']",0,"shadow",7.904,"shadow",NA,"green feathers","True",439.186,NA,NA,4.679,"True","no","['bird01', 'bird06']","pedagogical-diverse_2"
"405",719,"pedagogical-2","Bear",0,"wug","pedagogical-diverse",2,"artifact","sb",NA,15.275,"True",0.79,"been_while",8.915,TRUE,"been_while",NA,119.037,"True","A researcher(a bear thing) showed me about Wugs, a thing on an alien planet that squeaks. The whole thing left me feeling a bit confused and creeped out.","wug",8.317,TRUE,"wug",NA,3.923,"True","yes","Elizabeth",16.103,"['Elizabeth']",0,"shadow",17.746,"Shadow",NA,"squeaking","True",329.533,NA,NA,13.703,"True","yes","['artifact05', 'artifact01']","pedagogical-diverse_2"
"406",733,"pedagogical-2","Monkey",0,"fep","pedagogical-diverse",2,"bird","sb",NA,7.79,"True",0.84,"been_while",7.796,TRUE,"been_while",NA,40.606,"True","Another scientist showed me a fep they have green feathers.","fep",3.569,TRUE,"fep",NA,2.625,"True","yes","Mary",25.007,"['mary']",0,"tiger",9.367,"tiger",NA,"green feathers","True",163.725,NA,NA,7.97,"True","yes","['bird09', 'bird08']","pedagogical-diverse_2"
"407",681,"pedagogical-2","Tiger",0,"dax","pedagogical-diverse",2,"bird","tg",NA,6.693,"True",0.96,"been_while",8.398,TRUE,"been_while",NA,16.905,"True","I listened to a voice recording and answered questions about it.","dax",5.19,TRUE,"dax",NA,4.142,"True","yes","Jennifer",9.167,"['Jennifer']",0,"shadow",14.006,"shadow",NA,"green feathers","True",146.636,NA,NA,10.63,"True","yes","['bird09', 'bird01']","pedagogical-diverse_2"
"408",695,"pedagogical-2","Bear",1,"fep","pedagogical-diverse",2,"flower","sb",NA,5.666,"True",0.74,"been_while",32.439,FALSE,"just_arrived",NA,20.529,"True","observation a seen","fep",6.248,TRUE,"fep",NA,3.383,"True","yes","Patricia",31.305,"['Patricia']",0,"shadow",7.524,"skyscraper",NA,"purple petals","False",385.481,NA,NA,4.503,"True","no","['flower03', 'flower04']","pedagogical-diverse_2"
"409",687,"pedagogical-2","Tiger",0,"dax","pedagogical-diverse",2,"artifact","sb",NA,29.033,"True",0.49,"been_while",7.51,TRUE,"been_while",NA,45.548,"True","I arrived on a planet and an existing researcher showed me two ""dax"" (daxes) and presented that they squeaked.","dax",3.901,TRUE,"dax",NA,3.088,"True","yes","Margaret",9.782,"['Margaret']",0,"shadow",11.456,"Shadow",NA,"squeaking","True",330.246,NA,NA,6.133,"True","yes","['artifact01', 'artifact03']","pedagogical-diverse_2"
"410",729,"pedagogical-2","Monkey",0,"dax","pedagogical-diverse",2,"artifact","tg",NA,7.029,"True",0.94,"been_while",8.597,TRUE,"been_while",NA,18.006,"True","The monkey doing research for awhile wanted to show the daxes squeak
","dax",4.464,TRUE,"dax",NA,4.446,"True","yes","Sarah",7.67,"['Sarah']",0,"shadow",8.031,"Shadow",NA,"squeaking","True",127.882,NA,NA,8.554,"True","yes","['artifact05', 'artifact01']","pedagogical-diverse_2"
