workerid,proliferate.condition,agent,background,correct_answer,followup_name,grid_labels,item_name,item_presentation_condition,n_examples,object,options,prompt,property,response_type,show_generic,show_object,show_scene,slide_num,slider_label_l,slider_label_r,speaker,type,error
402,pedagogical-2,Sheep,2,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,2,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
402,pedagogical-2,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
376,pedagogical-2,Bear,6,,,,,pedagogical,,,,,,,,,,1,,,tg,agent_intro,
376,pedagogical-2,Bear,6,,,,"['fep', 'feps']",pedagogical,2,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,tg,object_encounter,
376,pedagogical-2,Bear,6,,,,"['fep', 'feps']",pedagogical,2,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,tg,object_property,
376,pedagogical-2,,,NA,predicted_probability,,,pedagogical,2,,,Imagine that you come across another fep. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
376,pedagogical-2,,,fep,name_identification,"['fep', 'zobby', 'yem', 'vicket', 'nar', 'blus']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
376,pedagogical-2,,,NA,generic_endorsement,,"['fep', 'feps']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
376,pedagogical-2,Bear,6,NA,perceived_character_knowledge,,"['fep', 'feps']",pedagogical,2,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
376,pedagogical-2,Bear,6,been_while,character_arrival,,"['fep', 'feps']",pedagogical,2,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
376,pedagogical-2,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
300,pedagogical-2,Bear,10,,,,,pedagogical,,,,,,,,,,1,,,mh,agent_intro,
300,pedagogical-2,Bear,10,,,,"['wug', 'wugs']",pedagogical,2,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,mh,object_encounter,
300,pedagogical-2,Bear,10,,,,"['wug', 'wugs']",pedagogical,2,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,mh,object_property,
300,pedagogical-2,,,NA,predicted_probability,,,pedagogical,2,,,Imagine that you come across another wug. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
300,pedagogical-2,,,wug,name_identification,"['wug', 'vicket', 'zobby', 'nar', 'blus', 'yem']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
300,pedagogical-2,,,NA,generic_endorsement,,"['wug', 'wugs']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
300,pedagogical-2,Bear,10,NA,perceived_character_knowledge,,"['wug', 'wugs']",pedagogical,2,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
300,pedagogical-2,Bear,10,been_while,character_arrival,,"['wug', 'wugs']",pedagogical,2,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
300,pedagogical-2,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
420,pedagogical-2,Tiger,4,,,,,pedagogical,,,,,,,,,,1,,,sb,agent_intro,
420,pedagogical-2,Tiger,4,,,,"['dax', 'daxes']",pedagogical,2,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,sb,object_encounter,
420,pedagogical-2,Tiger,4,,,,"['dax', 'daxes']",pedagogical,2,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,sb,object_property,
420,pedagogical-2,,,NA,predicted_probability,,,pedagogical,2,,,Imagine that you come across another dax. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
420,pedagogical-2,,,dax,name_identification,"['vicket', 'nar', 'blus', 'yem', 'dax', 'zobby']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
420,pedagogical-2,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
420,pedagogical-2,Tiger,4,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,2,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
420,pedagogical-2,Tiger,4,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,2,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
420,pedagogical-2,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
306,pedagogical-2,Dog,7,,,,,pedagogical,,,,,,,,,,1,,,sb,agent_intro,
306,pedagogical-2,Dog,7,,,,"['wug', 'wugs']",pedagogical,2,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,sb,object_encounter,
306,pedagogical-2,Dog,7,,,,"['wug', 'wugs']",pedagogical,2,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,sb,object_property,
306,pedagogical-2,,,NA,predicted_probability,,,pedagogical,2,,,Imagine that you come across another wug. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
306,pedagogical-2,,,wug,name_identification,"['vicket', 'nar', 'blus', 'yem', 'zobby', 'wug']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
306,pedagogical-2,,,NA,generic_endorsement,,"['wug', 'wugs']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
306,pedagogical-2,Dog,7,NA,perceived_character_knowledge,,"['wug', 'wugs']",pedagogical,2,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
306,pedagogical-2,Dog,7,been_while,character_arrival,,"['wug', 'wugs']",pedagogical,2,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
306,pedagogical-2,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
425,pedagogical-2,Dog,4,,,,,pedagogical,,,,,,,,,,1,,,mh,agent_intro,
425,pedagogical-2,Dog,4,,,,"['dax', 'daxes']",pedagogical,2,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,mh,object_encounter,
425,pedagogical-2,Dog,4,,,,"['dax', 'daxes']",pedagogical,2,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,mh,object_property,
425,pedagogical-2,,,NA,predicted_probability,,,pedagogical,2,,,Imagine that you come across another dax. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
425,pedagogical-2,,,dax,name_identification,"['nar', 'blus', 'yem', 'dax', 'vicket', 'zobby']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
425,pedagogical-2,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
425,pedagogical-2,Dog,4,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,2,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
425,pedagogical-2,Dog,4,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,2,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
425,pedagogical-2,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
316,pedagogical-2,Dog,5,,,,,pedagogical,,,,,,,,,,1,,,mh,agent_intro,
316,pedagogical-2,Dog,5,,,,"['fep', 'feps']",pedagogical,2,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,mh,object_encounter,
316,pedagogical-2,Dog,5,,,,"['fep', 'feps']",pedagogical,2,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,mh,object_property,
316,pedagogical-2,,,NA,predicted_probability,,,pedagogical,2,,,Imagine that you come across another fep. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
316,pedagogical-2,,,fep,name_identification,"['nar', 'blus', 'fep', 'yem', 'vicket', 'zobby']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
316,pedagogical-2,,,NA,generic_endorsement,,"['fep', 'feps']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
316,pedagogical-2,Dog,5,NA,perceived_character_knowledge,,"['fep', 'feps']",pedagogical,2,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
316,pedagogical-2,Dog,5,been_while,character_arrival,,"['fep', 'feps']",pedagogical,2,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
316,pedagogical-2,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
365,pedagogical-2,Elephant,4,,,,,pedagogical,,,,,,,,,,1,,,tg,agent_intro,
365,pedagogical-2,Elephant,4,,,,"['dax', 'daxes']",pedagogical,2,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,tg,object_encounter,
365,pedagogical-2,Elephant,4,,,,"['dax', 'daxes']",pedagogical,2,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,tg,object_property,
365,pedagogical-2,,,NA,predicted_probability,,,pedagogical,2,,,Imagine that you come across another dax. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
365,pedagogical-2,,,dax,name_identification,"['dax', 'nar', 'yem', 'vicket', 'blus', 'zobby']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
365,pedagogical-2,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
365,pedagogical-2,Elephant,4,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,2,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
365,pedagogical-2,Elephant,4,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,2,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
365,pedagogical-2,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
454,pedagogical-2,Dog,7,,,,,pedagogical,,,,,,,,,,1,,,tg,agent_intro,
454,pedagogical-2,Dog,7,,,,"['fep', 'feps']",pedagogical,2,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,tg,object_encounter,
454,pedagogical-2,Dog,7,,,,"['fep', 'feps']",pedagogical,2,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,tg,object_property,
454,pedagogical-2,,,NA,predicted_probability,,,pedagogical,2,,,Imagine that you come across another fep. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
454,pedagogical-2,,,fep,name_identification,"['zobby', 'fep', 'nar', 'vicket', 'blus', 'yem']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
454,pedagogical-2,,,NA,generic_endorsement,,"['fep', 'feps']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
454,pedagogical-2,Dog,7,NA,perceived_character_knowledge,,"['fep', 'feps']",pedagogical,2,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
454,pedagogical-2,Dog,7,been_while,character_arrival,,"['fep', 'feps']",pedagogical,2,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
454,pedagogical-2,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
284,pedagogical-2,Bear,8,,,,,pedagogical,,,,,,,,,,1,,,tg,agent_intro,
284,pedagogical-2,Bear,8,,,,"['wug', 'wugs']",pedagogical,2,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,tg,object_encounter,
284,pedagogical-2,Bear,8,,,,"['wug', 'wugs']",pedagogical,2,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,tg,object_property,
284,pedagogical-2,,,NA,predicted_probability,,,pedagogical,2,,,Imagine that you come across another wug. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
284,pedagogical-2,,,wug,name_identification,"['blus', 'yem', 'wug', 'nar', 'vicket', 'zobby']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
284,pedagogical-2,,,NA,generic_endorsement,,"['wug', 'wugs']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
284,pedagogical-2,Bear,8,NA,perceived_character_knowledge,,"['wug', 'wugs']",pedagogical,2,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
284,pedagogical-2,Bear,8,been_while,character_arrival,,"['wug', 'wugs']",pedagogical,2,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
284,pedagogical-2,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
449,pedagogical-2,Dog,4,,,,,pedagogical,,,,,,,,,,1,,,tg,agent_intro,
449,pedagogical-2,Dog,4,,,,"['dax', 'daxes']",pedagogical,2,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,tg,object_encounter,
449,pedagogical-2,Dog,4,,,,"['dax', 'daxes']",pedagogical,2,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,tg,object_property,
449,pedagogical-2,,,NA,predicted_probability,,,pedagogical,2,,,Imagine that you come across another dax. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
449,pedagogical-2,,,dax,name_identification,"['nar', 'yem', 'blus', 'zobby', 'vicket', 'dax']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
449,pedagogical-2,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
449,pedagogical-2,Dog,4,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,2,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
449,pedagogical-2,Dog,4,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,2,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
449,pedagogical-2,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
334,pedagogical-2,Elephant,8,,,,,pedagogical,,,,,,,,,,1,,,sb,agent_intro,
334,pedagogical-2,Elephant,8,,,,"['fep', 'feps']",pedagogical,2,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,sb,object_encounter,
334,pedagogical-2,Elephant,8,,,,"['fep', 'feps']",pedagogical,2,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,sb,object_property,
334,pedagogical-2,,,NA,predicted_probability,,,pedagogical,2,,,Imagine that you come across another fep. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
334,pedagogical-2,,,fep,name_identification,"['fep', 'yem', 'nar', 'blus', 'vicket', 'zobby']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
334,pedagogical-2,,,NA,generic_endorsement,,"['fep', 'feps']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
334,pedagogical-2,Elephant,8,NA,perceived_character_knowledge,,"['fep', 'feps']",pedagogical,2,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
334,pedagogical-2,Elephant,8,been_while,character_arrival,,"['fep', 'feps']",pedagogical,2,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
334,pedagogical-2,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
358,pedagogical-2,Elephant,7,,,,,pedagogical,,,,,,,,,,1,,,tg,agent_intro,
358,pedagogical-2,Elephant,7,,,,"['fep', 'feps']",pedagogical,2,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,tg,object_encounter,
358,pedagogical-2,Elephant,7,,,,"['fep', 'feps']",pedagogical,2,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,tg,object_property,
358,pedagogical-2,,,NA,predicted_probability,,,pedagogical,2,,,Imagine that you come across another fep. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
358,pedagogical-2,,,fep,name_identification,"['yem', 'zobby', 'vicket', 'blus', 'fep', 'nar']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
358,pedagogical-2,,,NA,generic_endorsement,,"['fep', 'feps']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
358,pedagogical-2,Elephant,7,NA,perceived_character_knowledge,,"['fep', 'feps']",pedagogical,2,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
358,pedagogical-2,Elephant,7,been_while,character_arrival,,"['fep', 'feps']",pedagogical,2,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
358,pedagogical-2,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
291,pedagogical-2,Sheep,9,,,,,pedagogical,,,,,,,,,,1,,,sb,agent_intro,
291,pedagogical-2,Sheep,9,,,,"['dax', 'daxes']",pedagogical,2,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,sb,object_encounter,
291,pedagogical-2,Sheep,9,,,,"['dax', 'daxes']",pedagogical,2,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,sb,object_property,
291,pedagogical-2,,,NA,predicted_probability,,,pedagogical,2,,,Imagine that you come across another dax. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
291,pedagogical-2,,,dax,name_identification,"['zobby', 'dax', 'vicket', 'blus', 'nar', 'yem']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
291,pedagogical-2,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
291,pedagogical-2,Sheep,9,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,2,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
291,pedagogical-2,Sheep,9,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,2,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
291,pedagogical-2,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
352,pedagogical-2,Monkey,3,,,,,pedagogical,,,,,,,,,,1,,,sb,agent_intro,
352,pedagogical-2,Monkey,3,,,,"['wug', 'wugs']",pedagogical,2,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,sb,object_encounter,
352,pedagogical-2,Monkey,3,,,,"['wug', 'wugs']",pedagogical,2,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,sb,object_property,
352,pedagogical-2,,,NA,predicted_probability,,,pedagogical,2,,,Imagine that you come across another wug. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
352,pedagogical-2,,,wug,name_identification,"['blus', 'vicket', 'yem', 'zobby', 'wug', 'nar']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
352,pedagogical-2,,,NA,generic_endorsement,,"['wug', 'wugs']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
352,pedagogical-2,Monkey,3,NA,perceived_character_knowledge,,"['wug', 'wugs']",pedagogical,2,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
352,pedagogical-2,Monkey,3,been_while,character_arrival,,"['wug', 'wugs']",pedagogical,2,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
352,pedagogical-2,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
408,pedagogical-2,Bear,5,,,,,pedagogical,,,,,,,,,,1,,,mh,agent_intro,
408,pedagogical-2,Bear,5,,,,"['fep', 'feps']",pedagogical,2,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,mh,object_encounter,
408,pedagogical-2,Bear,5,,,,"['fep', 'feps']",pedagogical,2,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,mh,object_property,
408,pedagogical-2,,,NA,predicted_probability,,,pedagogical,2,,,Imagine that you come across another fep. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
408,pedagogical-2,,,fep,name_identification,"['blus', 'nar', 'vicket', 'fep', 'zobby', 'yem']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
408,pedagogical-2,,,NA,generic_endorsement,,"['fep', 'feps']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
408,pedagogical-2,Bear,5,NA,perceived_character_knowledge,,"['fep', 'feps']",pedagogical,2,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
408,pedagogical-2,Bear,5,been_while,character_arrival,,"['fep', 'feps']",pedagogical,2,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
408,pedagogical-2,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
328,pedagogical-2,Elephant,10,,,,,pedagogical,,,,,,,,,,1,,,tg,agent_intro,
328,pedagogical-2,Elephant,10,,,,"['dax', 'daxes']",pedagogical,2,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,tg,object_encounter,
328,pedagogical-2,Elephant,10,,,,"['dax', 'daxes']",pedagogical,2,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,tg,object_property,
