workerid,proliferate.condition,correct_answer,duration,is_correct,name,num_fails,prompt,response,response_type,type,error
787,pedagogical-4,,12.544,,,,,,,introduction,
787,pedagogical-4,NA,9.829,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it has green feathers?,0.78,slider,followup,
787,pedagogical-4,fep,5.25,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
787,pedagogical-4,NA,4.437,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
787,pedagogical-4,NA,9.66,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could have green feathers before you observed it together?,yes,mc,followup,
787,pedagogical-4,been_while,6.992,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
787,pedagogical-4,NA,54.18,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",I got to a faraway planet to do research. A scientist who looks like a talking monkey has already been doing research. He found these bird-like animals that he calls feps. They chirp and have green feathers underneath.,freeform,followup,
734,pedagogical-4,Barbara,12.741,,botcaptcha,0,"Robert says to Barbara: ""It's a beautiful day, isn't it?"" Who is Robert talking to?",['Barbara'],freeform,attention,
734,pedagogical-4,tiger,22.707,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
734,pedagogical-4,,14.636,,,,,,,introduction,
734,pedagogical-4,NA,9.206,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it squeaks?,0.67,slider,followup,
734,pedagogical-4,dax,5.43,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
734,pedagogical-4,NA,4.426,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
734,pedagogical-4,NA,17.506,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could squeak before you observed it together?,yes,mc,followup,
734,pedagogical-4,been_while,10.086,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
734,pedagogical-4,NA,71.545,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",I was supposed to be new to this alien planet to learn about the things there. There was also a character at this planet who knew all of about this new place. Then they showed me what daxes are and they squeaked.,freeform,followup,
751,pedagogical-4,Patricia,5.388,,botcaptcha,0,"William says to Patricia: ""It's a beautiful day, isn't it?"" Who is William talking to?",['Patricia'],freeform,attention,
751,pedagogical-4,tiger,6.839,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
751,pedagogical-4,,4.519,,,,,,,introduction,
751,pedagogical-4,NA,9.674,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it has purple petals?,0.89,slider,followup,
751,pedagogical-4,dax,4.06,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
751,pedagogical-4,NA,3.656,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
751,pedagogical-4,NA,9.401,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,yes,mc,followup,
751,pedagogical-4,been_while,6.339,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
751,pedagogical-4,NA,24.771,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",I was asked to describe what had happened in a short video featuring objects on a foreign planet.,freeform,followup,
797,pedagogical-4,Jessica,23.208,,botcaptcha,0,"Thomas says to Jessica: ""It's a beautiful day, isn't it?"" Who is Thomas talking to?",['Jessica'],freeform,attention,
797,pedagogical-4,tiger,39.11,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Tiger,freeform,attention,
797,pedagogical-4,,6.532,,,,,,,introduction,
797,pedagogical-4,NA,4.482,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it has purple petals?,0.89,slider,followup,
797,pedagogical-4,dax,13.423,False,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,zobby,grid,followup,
797,pedagogical-4,NA,4.451,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
797,pedagogical-4,NA,10.814,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,yes,mc,followup,
797,pedagogical-4,been_while,8.637,False,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,followup,
797,pedagogical-4,NA,36.369,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",Language study,freeform,followup,
771,pedagogical-4,Jennifer,6.164,,botcaptcha,0,"James says to Jennifer: ""It's a beautiful day, isn't it?"" Who is James talking to?",['Jennifer'],freeform,attention,
771,pedagogical-4,shadow,16.582,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
771,pedagogical-4,,10.799,,,,,,,introduction,
771,pedagogical-4,NA,7.808,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it squeaks?,0.75,slider,followup,
771,pedagogical-4,dax,3.375,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
771,pedagogical-4,NA,4.838,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
771,pedagogical-4,NA,10.032,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could squeak before you observed it together?,yes,mc,followup,
771,pedagogical-4,been_while,7.984,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
771,pedagogical-4,NA,78.856,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","The cat researcher walked up to a table of dax to do show and tell. It told me that the stuff on the table are daxes. Then, it walked closer and then touched each of them to make them squeak, showing me it's characteristic.",freeform,followup,
736,pedagogical-4,Susan,9.742,,botcaptcha,0,"James says to Susan: ""It's a beautiful day, isn't it?"" Who is James talking to?",['Susan'],freeform,attention,
736,pedagogical-4,tiger,26.873,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
736,pedagogical-4,,6.894,,,,,,,introduction,
736,pedagogical-4,NA,10.641,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it has purple petals?,0.68,slider,followup,
736,pedagogical-4,fep,5.887,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
736,pedagogical-4,NA,5.74,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
736,pedagogical-4,NA,7.435,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could have purple petals before you observed it together?,yes,mc,followup,
736,pedagogical-4,been_while,9.993,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
736,pedagogical-4,NA,48.044,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","This dog dude asked me to follow him because he had something to show me. He told me to look, and then the feps all bloomed with purple petals. He clearly knew what they were going to do before showing me.",freeform,followup,
789,pedagogical-4,Mary,10.147,,botcaptcha,0,"John says to Mary: ""It's a beautiful day, isn't it?"" Who is John talking to?",['mary'],freeform,attention,
789,pedagogical-4,tiger,329.734,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
789,pedagogical-4,,77.71,,,,,,,introduction,
789,pedagogical-4,NA,6.278,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it has purple petals?,0.92,slider,followup,
789,pedagogical-4,fep,6.346,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
789,pedagogical-4,NA,3.176,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
789,pedagogical-4,NA,8.936,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could have purple petals before you observed it together?,yes,mc,followup,
789,pedagogical-4,been_while,35.038,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
789,pedagogical-4,NA,70.744,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",a new researcher that have been doing research on this planet  and the fep which has purple petals,freeform,followup,
783,pedagogical-4,Mary,9.103,,botcaptcha,0,"David says to Mary: ""It's a beautiful day, isn't it?"" Who is David talking to?",['Mary'],freeform,attention,
783,pedagogical-4,tiger,23.204,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Tiger,freeform,attention,
783,pedagogical-4,,13.649,,,,,,,introduction,
783,pedagogical-4,NA,11.62,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it has purple petals?,0.99,slider,followup,
783,pedagogical-4,wug,6.099,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
783,pedagogical-4,NA,4.777,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
783,pedagogical-4,NA,11.223,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,yes,mc,followup,
783,pedagogical-4,been_while,10.971,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
783,pedagogical-4,NA,31.118,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",A animal who has been on the planet awhile showed me some wugs with purple petals.,freeform,followup,
747,pedagogical-4,Sarah,5.865,,botcaptcha,0,"David says to Sarah: ""It's a beautiful day, isn't it?"" Who is David talking to?",['Sarah'],freeform,attention,
747,pedagogical-4,shadow,7.454,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
747,pedagogical-4,,5.722,,,,,,,introduction,
747,pedagogical-4,NA,8.965,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it has green feathers?,0.86,slider,followup,
747,pedagogical-4,dax,2.753,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
747,pedagogical-4,NA,3.552,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
747,pedagogical-4,NA,5.972,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,yes,mc,followup,
747,pedagogical-4,been_while,5.396,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
747,pedagogical-4,NA,23.228,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",I was asked to infer if all daxes had green feathers after seeing a group of 4 different colored daxes who all had green feathers.,freeform,followup,
767,pedagogical-4,Elizabeth,7.189,,botcaptcha,0,"John says to Elizabeth: ""It's a beautiful day, isn't it?"" Who is John talking to?",['Elizabeth'],freeform,attention,
767,pedagogical-4,tiger,11.514,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
767,pedagogical-4,,7.074,,,,,,,introduction,
767,pedagogical-4,NA,5.973,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it has green feathers?,0.99,slider,followup,
767,pedagogical-4,wug,4.979,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
767,pedagogical-4,NA,4.099,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
767,pedagogical-4,NA,9.95,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,yes,mc,followup,
767,pedagogical-4,been_while,8.558,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
767,pedagogical-4,NA,49.556,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","I was asked to recall information from earlier parts of the experiment, in part perhaps to know the certainty with which I thought my views were correct.",freeform,followup,
763,pedagogical-4,Margaret,6.585,,botcaptcha,0,"Thomas says to Margaret: ""It's a beautiful day, isn't it?"" Who is Thomas talking to?",['Margaret'],freeform,attention,
763,pedagogical-4,shadow,7.989,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
763,pedagogical-4,,4.583,,,,,,,introduction,
763,pedagogical-4,NA,12.155,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it has purple petals?,0.69,slider,followup,
763,pedagogical-4,wug,3.884,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
763,pedagogical-4,NA,3.823,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
763,pedagogical-4,NA,14.321,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,yes,mc,followup,
763,pedagogical-4,been_while,7.224,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
763,pedagogical-4,NA,69.81,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","In the experiment I watched a researcher ( that looked like a monkey) on a foreign planet show me a plant. They showed me a few wugs, which are flowers with purple petals.",freeform,followup,
707,pedagogical-4,Susan,31.938,,botcaptcha,0,"Thomas says to Susan: ""It's a beautiful day, isn't it?"" Who is Thomas talking to?",['Susan'],freeform,attention,
707,pedagogical-4,tiger,26.983,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Tiger,freeform,attention,
707,pedagogical-4,,15.765,,,,,,,introduction,
707,pedagogical-4,NA,12.773,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it has green feathers?,0.74,slider,followup,
707,pedagogical-4,dax,8.885,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
707,pedagogical-4,NA,5.495,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
707,pedagogical-4,NA,15.947,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,yes,mc,followup,
707,pedagogical-4,been_while,13.533,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
707,pedagogical-4,NA,56.037,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",A researcher researching on a planet.  ,freeform,followup,
686,pedagogical-4,Margaret,4.189,,botcaptcha,0,"Thomas says to Margaret: ""It's a beautiful day, isn't it?"" Who is Thomas talking to?",['Margaret'],freeform,attention,
686,pedagogical-4,shadow,9.462,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Shadow,freeform,attention,
686,pedagogical-4,,4.225,,,,,,,introduction,
686,pedagogical-4,NA,4.366,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it has purple petals?,1,slider,followup,
686,pedagogical-4,fep,3.708,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
686,pedagogical-4,NA,2.317,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
686,pedagogical-4,NA,10.328,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could have purple petals before you observed it together?,yes,mc,followup,
686,pedagogical-4,been_while,4.519,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
686,pedagogical-4,NA,38.454,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","I met a researcher who had been on the planet for awhile. The researcher showed me 4 varieties of fep and though the fep had different colored middle areas, the petals were all purple. The researcher said the word ""see"" beforehand implying he had seen it before.",freeform,followup,
718,pedagogical-4,Mary,6.556,,botcaptcha,0,"Richard says to Mary: ""It's a beautiful day, isn't it?"" Who is Richard talking to?",['Mary'],freeform,attention,
718,pedagogical-4,shadow,16.63,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
718,pedagogical-4,,7.493,,,,,,,introduction,
718,pedagogical-4,NA,9.58,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it has green feathers?,0.79,slider,followup,
718,pedagogical-4,dax,7.804,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
718,pedagogical-4,NA,3.166,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
718,pedagogical-4,NA,11.852,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,no,mc,followup,
718,pedagogical-4,been_while,10.355,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
718,pedagogical-4,NA,109.086,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","I pretended I was a scientist that traveled to a distant planet. There I met someone (a sheep-like character) who has been doing biological research there for quite a long time and introduced me to a type of bird called a dax, with green underwing feathers.",freeform,followup,
775,pedagogical-4,Barbara,10.474,,botcaptcha,0,"Charles says to Barbara: ""It's a beautiful day, isn't it?"" Who is Charles talking to?",['Barbara'],freeform,attention,
775,pedagogical-4,shadow,16.217,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
775,pedagogical-4,,10.856,,,,,,,introduction,
775,pedagogical-4,NA,8.272,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it has green feathers?,0.94,slider,followup,
775,pedagogical-4,fep,6.96,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
775,pedagogical-4,NA,4.977,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
775,pedagogical-4,NA,10.497,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could have green feathers before you observed it together?,yes,mc,followup,
775,pedagogical-4,been_while,11.528,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
775,pedagogical-4,NA,50.623,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",I showed up to a planet and met another researcher who had been their studying animals and objects for a while. The researcher taught me about Feps and their green feathers.,freeform,followup,
777,pedagogical-4,Sarah,12.206,,botcaptcha,0,"Richard says to Sarah: ""It's a beautiful day, isn't it?"" Who is Richard talking to?",['Sarah'],freeform,attention,
777,pedagogical-4,tiger,12.327,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Tiger,freeform,attention,
777,pedagogical-4,,16.954,,,,,,,introduction,
777,pedagogical-4,NA,18.216,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it has purple petals?,0.04,slider,followup,
777,pedagogical-4,fep,9.891,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
777,pedagogical-4,NA,64.895,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
777,pedagogical-4,NA,31.732,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could have purple petals before you observed it together?,yes,mc,followup,
777,pedagogical-4,been_while,18.902,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
777,pedagogical-4,NA,100.347,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",An experience Researcher due to time of study in a terrain enlighten a new researcher who just got deployed to the same terrain.,freeform,followup,
799,pedagogical-4,Linda,6.146,,botcaptcha,0,"John says to Linda: ""It's a beautiful day, isn't it?"" Who is John talking to?",['Linda'],freeform,attention,
799,pedagogical-4,shadow,14.837,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
799,pedagogical-4,,11.822,,,,,,,introduction,
799,pedagogical-4,NA,8.684,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it has purple petals?,0.86,slider,followup,
799,pedagogical-4,fep,3.905,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
799,pedagogical-4,NA,2.913,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
799,pedagogical-4,NA,9.602,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could have purple petals before you observed it together?,yes,mc,followup,
799,pedagogical-4,been_while,7.465,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
799,pedagogical-4,NA,51.866,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","I was traveling to a new planet with goals to research the plants, objects, etc. A foreign species approached me claiming they knew about the planet, and introduced me to ""feps"" which are similar to flowers",freeform,followup,
703,pedagogical-4,Barbara,47.062,,botcaptcha,0,"James says to Barbara: ""It's a beautiful day, isn't it?"" Who is James talking to?",['Barbara'],freeform,attention,
703,pedagogical-4,tiger,55.903,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Tiger,freeform,attention,
703,pedagogical-4,,11.225,,,,,,,introduction,
703,pedagogical-4,NA,17.857,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it has green feathers?,0.57,slider,followup,
703,pedagogical-4,dax,30.244,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
703,pedagogical-4,NA,5.413,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
703,pedagogical-4,NA,35.283,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,yes,mc,followup,
703,pedagogical-4,been_while,25.685,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
703,pedagogical-4,NA,62.749,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",four doxes in the tree,freeform,followup,
773,pedagogical-4,Barbara,8.659,,botcaptcha,0,"David says to Barbara: ""It's a beautiful day, isn't it?"" Who is David talking to?",['Barbara'],freeform,attention,
773,pedagogical-4,shadow,8.967,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
773,pedagogical-4,,4.335,,,,,,,introduction,
773,pedagogical-4,NA,4.292,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it has green feathers?,0.98,slider,followup,
773,pedagogical-4,wug,6.66,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
773,pedagogical-4,NA,6.437,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
773,pedagogical-4,NA,12.458,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,yes,mc,followup,
773,pedagogical-4,been_while,6.88,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
773,pedagogical-4,NA,56.39,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","I arrived at a new planet and another researcher told me they had something to show me. They showed me four wugs, each a different color, who all had green feathers when they spread their wings. ",freeform,followup,
676,pedagogical-4,Jessica,6.724,,botcaptcha,0,"Joseph says to Jessica: ""It's a beautiful day, isn't it?"" Who is Joseph talking to?",['Jessica'],freeform,attention,
676,pedagogical-4,shadow,11.514,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
676,pedagogical-4,,5.582,,,,,,,introduction,
676,pedagogical-4,NA,6.741,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it squeaks?,0.83,slider,followup,
676,pedagogical-4,wug,3.787,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
676,pedagogical-4,NA,2.675,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
676,pedagogical-4,NA,8.99,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,yes,mc,followup,
676,pedagogical-4,been_while,6.519,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
676,pedagogical-4,NA,43.962,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",I was deployed to a far away planet and met with a fellow researcher who had been on the planet for a while. They showed me 4 wugs and they squeaked,freeform,followup,
705,pedagogical-4,Jennifer,6.971,,botcaptcha,0,"Richard says to Jennifer: ""It's a beautiful day, isn't it?"" Who is Richard talking to?",['Jennifer'],freeform,attention,
705,pedagogical-4,tiger,24.696,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
705,pedagogical-4,,4.042,,,,,,,introduction,
705,pedagogical-4,NA,15.26,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it squeaks?,0.97,slider,followup,
705,pedagogical-4,wug,4.375,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
705,pedagogical-4,NA,3.882,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
705,pedagogical-4,NA,7.555,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,yes,mc,followup,
705,pedagogical-4,been_while,8.994,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
705,pedagogical-4,NA,28.7,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","The researcher showed me items, told me their name and showed me what they did.",freeform,followup,
688,pedagogical-4,Mary,8.062,,botcaptcha,0,"Joseph says to Mary: ""It's a beautiful day, isn't it?"" Who is Joseph talking to?",['Mary'],freeform,attention,
688,pedagogical-4,tiger,17.175,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
688,pedagogical-4,,6.307,,,,,,,introduction,
688,pedagogical-4,NA,8.316,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it squeaks?,0.78,slider,followup,
688,pedagogical-4,wug,4.644,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
688,pedagogical-4,NA,3.389,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
688,pedagogical-4,NA,5.664,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,yes,mc,followup,
688,pedagogical-4,been_while,6.572,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
688,pedagogical-4,NA,21.799,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",The dog squeaked the wugs ,freeform,followup,
