workerid,proliferate.condition,correct_answer,duration,is_correct,num_fails,prompt,response,response_type,responses,type,error
155,accidental-1,NA,6.883,True,,Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,no,mc,,,
155,accidental-1,just_arrived,8.249,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
155,accidental-1,NA,34.963,True,,"In the text box below, please describe briefly what happened in this experiment.",A researcher on the planet let me know that they just arrived and we found a dax with green feathers together.,freeform,,,
168,accidental-1,Patricia,10.844,,0,"Thomas says to Patricia: ""It's a beautiful day, isn't it?"" Who is Thomas talking to?",,,['Patricia'],attention,
168,accidental-1,shadow,26.621,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['shadow'],attention,
168,accidental-1,,5.705,,,,,,,introduction,
168,accidental-1,NA,9.498,True,,Imagine that you come across another dax. What are the chances that it has purple petals?,1,slider,,,
168,accidental-1,dax,3.941,True,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,,,
168,accidental-1,NA,2.65,True,,Would you say the following is true?,yes,mc,,,
168,accidental-1,NA,8.123,True,,Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,no,mc,,,
168,accidental-1,just_arrived,5.639,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
168,accidental-1,NA,28.521,True,,"In the text box below, please describe briefly what happened in this experiment.",The new scientist that arrived at the plant observed the Dax plant and found out that it has purple petals.,freeform,,,
192,accidental-1,Margaret,7.305,,0,"Thomas says to Margaret: ""It's a beautiful day, isn't it?"" Who is Thomas talking to?",,,['Margaret'],attention,
192,accidental-1,shadow,23.752,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['shadow'],attention,
192,accidental-1,,11.114,,,,,,,introduction,
192,accidental-1,NA,9.534,True,,Imagine that you come across another fep. What are the chances that it squeaks?,0.51,slider,,,
192,accidental-1,fep,5.19,True,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,,,
192,accidental-1,NA,4.373,True,,Would you say the following is true?,yes,mc,,,
192,accidental-1,NA,4.2,True,,Please refer to the image below. Did this character know that feps could squeak before you observed it together?,no,mc,,,
192,accidental-1,just_arrived,6.378,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
192,accidental-1,NA,51.035,True,,"In the text box below, please describe briefly what happened in this experiment.","In this experiment, I viewed a video of a dog that could speak. The dog is a new researcher on the planet and is not familiar with the plants, animals, or objects on this planet. The dog approaches a fep on a table. The fep looks like the cross-section of a purple onion. The fep squeaks, and the dog researcher is surprised.",freeform,,,
196,accidental-1,Patricia,11.367,,0,"David says to Patricia: ""It's a beautiful day, isn't it?"" Who is David talking to?",,,['Patricia'],attention,
196,accidental-1,tiger,21.41,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['tiger'],attention,
196,accidental-1,,4.754,,,,,,,introduction,
196,accidental-1,NA,7.757,True,,Imagine that you come across another fep. What are the chances that it squeaks?,0.72,slider,,,
196,accidental-1,fep,3.378,True,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,,,
196,accidental-1,NA,2.921,True,,Would you say the following is true?,yes,mc,,,
196,accidental-1,NA,5.592,True,,Please refer to the image below. Did this character know that feps could squeak before you observed it together?,no,mc,,,
196,accidental-1,just_arrived,7.5,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
196,accidental-1,NA,194.864,True,,"In the text box below, please describe briefly what happened in this experiment.",I was asked questions about a scenario in which me and another researcher go to an alien planet.  ,freeform,,,
171,accidental-1,Sarah,3.76,,0,"Richard says to Sarah: ""It's a beautiful day, isn't it?"" Who is Richard talking to?",,,['Sarah'],attention,
171,accidental-1,shadow,10.57,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['shadow'],attention,
171,accidental-1,,6.342,,,,,,,introduction,
171,accidental-1,NA,4.743,True,,Imagine that you come across another fep. What are the chances that it has purple petals?,0.49,slider,,,
171,accidental-1,fep,3.11,True,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,,,
171,accidental-1,NA,3.534,True,,Would you say the following is true?,yes,mc,,,
171,accidental-1,NA,4.738,True,,Please refer to the image below. Did this character know that feps could have purple petals before you observed it together?,no,mc,,,
171,accidental-1,just_arrived,4.097,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
171,accidental-1,NA,25.154,True,,"In the text box below, please describe briefly what happened in this experiment.","There was a researcher that came to a new planet and observed life there. They found a plant that was labelled as a ""fep"" and became surprised when they saw it grow purple petals. ",freeform,,,
227,accidental-1,Susan,4.655,,0,"Charles says to Susan: ""It's a beautiful day, isn't it?"" Who is Charles talking to?",,,['Susan'],attention,
227,accidental-1,shadow,13.926,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['Shadow'],attention,
227,accidental-1,,5.167,,,,,,,introduction,
227,accidental-1,NA,6.458,True,,Imagine that you come across another wug. What are the chances that it squeaks?,0.71,slider,,,
227,accidental-1,wug,3.023,True,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,,,
227,accidental-1,NA,2.759,True,,Would you say the following is true?,yes,mc,,,
227,accidental-1,NA,3.592,True,,Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,no,mc,,,
227,accidental-1,just_arrived,6.823,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
227,accidental-1,NA,21.391,True,,"In the text box below, please describe briefly what happened in this experiment.","I arrived on an alien planet, met another new researcher, and we discovered a wug, which squeaks.",freeform,,,
187,accidental-1,Linda,9.401,,0,"Richard says to Linda: ""It's a beautiful day, isn't it?"" Who is Richard talking to?",,,['Linda'],attention,
187,accidental-1,tiger,6.85,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['tiger'],attention,
187,accidental-1,,5.197,,,,,,,introduction,
187,accidental-1,NA,5.791,True,,Imagine that you come across another dax. What are the chances that it has green feathers?,1,slider,,,
187,accidental-1,dax,5.219,True,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,,,
187,accidental-1,NA,3.5,True,,Would you say the following is true?,yes,mc,,,
187,accidental-1,NA,6.553,True,,Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,no,mc,,,
187,accidental-1,just_arrived,6.622,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
187,accidental-1,NA,42.262,True,,"In the text box below, please describe briefly what happened in this experiment.","the researcher is on a new planet and knows nothing about the animals or planet.
he sees a ""Dax"", it makes a bird call, and he notices it has green feathers",freeform,,,
