workerid,proliferate.condition,agent,background,correct_answer,followup_name,grid_labels,item_name,item_presentation_condition,n_examples,object,options,prompt,property,response_type,show_generic,show_object,show_scene,slide_num,slider_label_l,slider_label_r,speaker,type,error
535,pedagogical-4,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
608,gen+ped,Dog,4,,,,,gen+ped,,,,,,,,,,1,,,mh,agent_intro,
608,gen+ped,Dog,4,,,,"['fep', 'feps']",gen+ped,1,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,mh,object_encounter,
608,gen+ped,Dog,4,,,,"['fep', 'feps']",gen+ped,1,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,mh,object_property,
608,gen+ped,,,NA,predicted_probability,,,gen+ped,1,,,Imagine that you come across another fep. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
608,gen+ped,,,fep,name_identification,"['nar', 'blus', 'vicket', 'fep', 'zobby', 'yem']",,gen+ped,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
608,gen+ped,,,NA,generic_endorsement,,"['fep', 'feps']",gen+ped,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
608,gen+ped,Dog,4,NA,perceived_character_knowledge,,"['fep', 'feps']",gen+ped,1,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
608,gen+ped,Dog,4,been_while,character_arrival,,"['fep', 'feps']",gen+ped,1,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
608,gen+ped,,,NA,freeform_followup,,,gen+ped,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
600,gen+ped,Sheep,6,,,,,gen+ped,,,,,,,,,,1,,,tg,agent_intro,
600,gen+ped,Sheep,6,,,,"['wug', 'wugs']",gen+ped,1,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,tg,object_encounter,
600,gen+ped,Sheep,6,,,,"['wug', 'wugs']",gen+ped,1,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,tg,object_property,
600,gen+ped,,,NA,predicted_probability,,,gen+ped,1,,,Imagine that you come across another wug. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
600,gen+ped,,,wug,name_identification,"['yem', 'nar', 'zobby', 'blus', 'wug', 'vicket']",,gen+ped,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
600,gen+ped,,,NA,generic_endorsement,,"['wug', 'wugs']",gen+ped,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
600,gen+ped,Sheep,6,NA,perceived_character_knowledge,,"['wug', 'wugs']",gen+ped,1,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
600,gen+ped,Sheep,6,been_while,character_arrival,,"['wug', 'wugs']",gen+ped,1,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
600,gen+ped,,,NA,freeform_followup,,,gen+ped,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
624,gen+ped,Sheep,6,,,,,gen+ped,,,,,,,,,,1,,,mh,agent_intro,
624,gen+ped,Sheep,6,,,,"['wug', 'wugs']",gen+ped,1,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,mh,object_encounter,
624,gen+ped,Sheep,6,,,,"['wug', 'wugs']",gen+ped,1,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,mh,object_property,
624,gen+ped,,,NA,predicted_probability,,,gen+ped,1,,,Imagine that you come across another wug. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
624,gen+ped,,,wug,name_identification,"['nar', 'wug', 'zobby', 'vicket', 'yem', 'blus']",,gen+ped,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
624,gen+ped,,,NA,generic_endorsement,,"['wug', 'wugs']",gen+ped,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
624,gen+ped,Sheep,6,NA,perceived_character_knowledge,,"['wug', 'wugs']",gen+ped,1,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
624,gen+ped,Sheep,6,been_while,character_arrival,,"['wug', 'wugs']",gen+ped,1,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
624,gen+ped,,,NA,freeform_followup,,,gen+ped,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
587,gen+ped,Sheep,7,,,,,gen+ped,,,,,,,,,,1,,,mh,agent_intro,
587,gen+ped,Sheep,7,,,,"['wug', 'wugs']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,mh,object_encounter,
587,gen+ped,Sheep,7,,,,"['wug', 'wugs']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,mh,object_property,
587,gen+ped,,,NA,predicted_probability,,,gen+ped,1,,,Imagine that you come across another wug. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
587,gen+ped,,,wug,name_identification,"['zobby', 'blus', 'wug', 'nar', 'yem', 'vicket']",,gen+ped,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
587,gen+ped,,,NA,generic_endorsement,,"['wug', 'wugs']",gen+ped,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
587,gen+ped,Sheep,7,NA,perceived_character_knowledge,,"['wug', 'wugs']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
587,gen+ped,Sheep,7,been_while,character_arrival,,"['wug', 'wugs']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
587,gen+ped,,,NA,freeform_followup,,,gen+ped,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
644,gen+ped,Sheep,7,,,,,gen+ped,,,,,,,,,,1,,,tg,agent_intro,
644,gen+ped,Sheep,7,,,,"['fep', 'feps']",gen+ped,1,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,tg,object_encounter,
644,gen+ped,Sheep,7,,,,"['fep', 'feps']",gen+ped,1,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,tg,object_property,
644,gen+ped,,,NA,predicted_probability,,,gen+ped,1,,,Imagine that you come across another fep. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
644,gen+ped,,,fep,name_identification,"['fep', 'yem', 'zobby', 'vicket', 'nar', 'blus']",,gen+ped,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
644,gen+ped,,,NA,generic_endorsement,,"['fep', 'feps']",gen+ped,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
644,gen+ped,Sheep,7,NA,perceived_character_knowledge,,"['fep', 'feps']",gen+ped,1,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
644,gen+ped,Sheep,7,been_while,character_arrival,,"['fep', 'feps']",gen+ped,1,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
644,gen+ped,,,NA,freeform_followup,,,gen+ped,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
596,gen+ped,Tiger,3,,,,,gen+ped,,,,,,,,,,1,,,sb,agent_intro,
596,gen+ped,Tiger,3,,,,"['dax', 'daxes']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,sb,object_encounter,
596,gen+ped,Tiger,3,,,,"['dax', 'daxes']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,sb,object_property,
596,gen+ped,,,NA,predicted_probability,,,gen+ped,1,,,Imagine that you come across another dax. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
596,gen+ped,,,dax,name_identification,"['vicket', 'nar', 'dax', 'blus', 'yem', 'zobby']",,gen+ped,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
596,gen+ped,,,NA,generic_endorsement,,"['dax', 'daxes']",gen+ped,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
596,gen+ped,Tiger,3,NA,perceived_character_knowledge,,"['dax', 'daxes']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
596,gen+ped,Tiger,3,been_while,character_arrival,,"['dax', 'daxes']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
596,gen+ped,,,NA,freeform_followup,,,gen+ped,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
565,gen+ped,Monkey,10,,,,,gen+ped,,,,,,,,,,1,,,sb,agent_intro,
565,gen+ped,Monkey,10,,,,"['fep', 'feps']",gen+ped,1,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,sb,object_encounter,
565,gen+ped,Monkey,10,,,,"['fep', 'feps']",gen+ped,1,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,sb,object_property,
565,gen+ped,,,NA,predicted_probability,,,gen+ped,1,,,Imagine that you come across another fep. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
565,gen+ped,,,fep,name_identification,"['blus', 'zobby', 'nar', 'vicket', 'yem', 'fep']",,gen+ped,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
565,gen+ped,,,NA,generic_endorsement,,"['fep', 'feps']",gen+ped,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
565,gen+ped,Monkey,10,NA,perceived_character_knowledge,,"['fep', 'feps']",gen+ped,1,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
565,gen+ped,Monkey,10,been_while,character_arrival,,"['fep', 'feps']",gen+ped,1,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
565,gen+ped,,,NA,freeform_followup,,,gen+ped,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
604,gen+ped,Bear,8,,,,,gen+ped,,,,,,,,,,1,,,tg,agent_intro,
604,gen+ped,Bear,8,,,,"['fep', 'feps']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,tg,object_encounter,
604,gen+ped,Bear,8,,,,"['fep', 'feps']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,tg,object_property,
604,gen+ped,,,NA,predicted_probability,,,gen+ped,1,,,Imagine that you come across another fep. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
604,gen+ped,,,fep,name_identification,"['zobby', 'vicket', 'yem', 'blus', 'nar', 'fep']",,gen+ped,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
604,gen+ped,,,NA,generic_endorsement,,"['fep', 'feps']",gen+ped,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
604,gen+ped,Bear,8,NA,perceived_character_knowledge,,"['fep', 'feps']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
604,gen+ped,Bear,8,been_while,character_arrival,,"['fep', 'feps']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
604,gen+ped,,,NA,freeform_followup,,,gen+ped,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
583,gen+ped,Dog,7,,,,,gen+ped,,,,,,,,,,1,,,sb,agent_intro,
583,gen+ped,Dog,7,,,,"['dax', 'daxes']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,sb,object_encounter,
583,gen+ped,Dog,7,,,,"['dax', 'daxes']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,sb,object_property,
583,gen+ped,,,NA,predicted_probability,,,gen+ped,1,,,Imagine that you come across another dax. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
583,gen+ped,,,dax,name_identification,"['vicket', 'yem', 'nar', 'dax', 'zobby', 'blus']",,gen+ped,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
583,gen+ped,,,NA,generic_endorsement,,"['dax', 'daxes']",gen+ped,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
583,gen+ped,Dog,7,NA,perceived_character_knowledge,,"['dax', 'daxes']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
583,gen+ped,Dog,7,been_while,character_arrival,,"['dax', 'daxes']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
583,gen+ped,,,NA,freeform_followup,,,gen+ped,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
636,gen+ped,Bear,3,,,,,gen+ped,,,,,,,,,,1,,,tg,agent_intro,
636,gen+ped,Bear,3,,,,"['wug', 'wugs']",gen+ped,1,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,tg,object_encounter,
636,gen+ped,Bear,3,,,,"['wug', 'wugs']",gen+ped,1,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,tg,object_property,
636,gen+ped,,,NA,predicted_probability,,,gen+ped,1,,,Imagine that you come across another wug. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
636,gen+ped,,,wug,name_identification,"['wug', 'blus', 'zobby', 'nar', 'yem', 'vicket']",,gen+ped,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
636,gen+ped,,,NA,generic_endorsement,,"['wug', 'wugs']",gen+ped,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
636,gen+ped,Bear,3,NA,perceived_character_knowledge,,"['wug', 'wugs']",gen+ped,1,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
636,gen+ped,Bear,3,been_while,character_arrival,,"['wug', 'wugs']",gen+ped,1,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
636,gen+ped,,,NA,freeform_followup,,,gen+ped,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
652,gen+ped,Sheep,10,,,,,gen+ped,,,,,,,,,,1,,,sb,agent_intro,
652,gen+ped,Sheep,10,,,,"['dax', 'daxes']",gen+ped,1,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,sb,object_encounter,
652,gen+ped,Sheep,10,,,,"['dax', 'daxes']",gen+ped,1,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,sb,object_property,
652,gen+ped,,,NA,predicted_probability,,,gen+ped,1,,,Imagine that you come across another dax. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
652,gen+ped,,,dax,name_identification,"['zobby', 'blus', 'yem', 'nar', 'dax', 'vicket']",,gen+ped,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
652,gen+ped,,,NA,generic_endorsement,,"['dax', 'daxes']",gen+ped,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
652,gen+ped,Sheep,10,NA,perceived_character_knowledge,,"['dax', 'daxes']",gen+ped,1,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
652,gen+ped,Sheep,10,been_while,character_arrival,,"['dax', 'daxes']",gen+ped,1,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
652,gen+ped,,,NA,freeform_followup,,,gen+ped,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
640,gen+ped,Dog,8,,,,,gen+ped,,,,,,,,,,1,,,mh,agent_intro,
640,gen+ped,Dog,8,,,,"['fep', 'feps']",gen+ped,1,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,mh,object_encounter,
640,gen+ped,Dog,8,,,,"['fep', 'feps']",gen+ped,1,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,mh,object_property,
640,gen+ped,,,NA,predicted_probability,,,gen+ped,1,,,Imagine that you come across another fep. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
640,gen+ped,,,fep,name_identification,"['yem', 'zobby', 'vicket', 'blus', 'fep', 'nar']",,gen+ped,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
640,gen+ped,,,NA,generic_endorsement,,"['fep', 'feps']",gen+ped,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
640,gen+ped,Dog,8,NA,perceived_character_knowledge,,"['fep', 'feps']",gen+ped,1,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
640,gen+ped,Dog,8,been_while,character_arrival,,"['fep', 'feps']",gen+ped,1,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
640,gen+ped,,,NA,freeform_followup,,,gen+ped,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
661,gen+ped,Monkey,1,,,,,gen+ped,,,,,,,,,,1,,,sb,agent_intro,
661,gen+ped,Monkey,1,,,,"['wug', 'wugs']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,sb,object_encounter,
661,gen+ped,Monkey,1,,,,"['wug', 'wugs']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,sb,object_property,
661,gen+ped,,,NA,predicted_probability,,,gen+ped,1,,,Imagine that you come across another wug. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
661,gen+ped,,,wug,name_identification,"['yem', 'blus', 'nar', 'vicket', 'zobby', 'wug']",,gen+ped,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
661,gen+ped,,,NA,generic_endorsement,,"['wug', 'wugs']",gen+ped,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
661,gen+ped,Monkey,1,NA,perceived_character_knowledge,,"['wug', 'wugs']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
661,gen+ped,Monkey,1,been_while,character_arrival,,"['wug', 'wugs']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
661,gen+ped,,,NA,freeform_followup,,,gen+ped,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
657,gen+ped,Dog,2,,,,,gen+ped,,,,,,,,,,1,,,sb,agent_intro,
657,gen+ped,Dog,2,,,,"['dax', 'daxes']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,sb,object_encounter,
657,gen+ped,Dog,2,,,,"['dax', 'daxes']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,sb,object_property,
657,gen+ped,,,NA,predicted_probability,,,gen+ped,1,,,Imagine that you come across another dax. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
657,gen+ped,,,dax,name_identification,"['nar', 'vicket', 'zobby', 'dax', 'yem', 'blus']",,gen+ped,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
657,gen+ped,,,NA,generic_endorsement,,"['dax', 'daxes']",gen+ped,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
657,gen+ped,Dog,2,NA,perceived_character_knowledge,,"['dax', 'daxes']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
657,gen+ped,Dog,2,been_while,character_arrival,,"['dax', 'daxes']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
657,gen+ped,,,NA,freeform_followup,,,gen+ped,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
616,gen+ped,Tiger,1,,,,,gen+ped,,,,,,,,,,1,,,sb,agent_intro,
616,gen+ped,Tiger,1,,,,"['fep', 'feps']",gen+ped,1,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,sb,object_encounter,
616,gen+ped,Tiger,1,,,,"['fep', 'feps']",gen+ped,1,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,sb,object_property,
616,gen+ped,,,NA,predicted_probability,,,gen+ped,1,,,Imagine that you come across another fep. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
616,gen+ped,,,fep,name_identification,"['blus', 'yem', 'nar', 'zobby', 'vicket', 'fep']",,gen+ped,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
616,gen+ped,,,NA,generic_endorsement,,"['fep', 'feps']",gen+ped,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
616,gen+ped,Tiger,1,NA,perceived_character_knowledge,,"['fep', 'feps']",gen+ped,1,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
616,gen+ped,Tiger,1,been_while,character_arrival,,"['fep', 'feps']",gen+ped,1,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
616,gen+ped,,,NA,freeform_followup,,,gen+ped,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
579,gen+ped,Elephant,3,,,,,gen+ped,,,,,,,,,,1,,,tg,agent_intro,
579,gen+ped,Elephant,3,,,,"['fep', 'feps']",gen+ped,1,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,tg,object_encounter,
579,gen+ped,Elephant,3,,,,"['fep', 'feps']",gen+ped,1,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,tg,object_property,
579,gen+ped,,,NA,predicted_probability,,,gen+ped,1,,,Imagine that you come across another fep. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
579,gen+ped,,,fep,name_identification,"['yem', 'fep', 'vicket', 'blus', 'zobby', 'nar']",,gen+ped,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
579,gen+ped,,,NA,generic_endorsement,,"['fep', 'feps']",gen+ped,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
579,gen+ped,Elephant,3,NA,perceived_character_knowledge,,"['fep', 'feps']",gen+ped,1,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
